Поезд/Нитка,Дней до отправления,Станция отп.,Станция назн.,Тип/Кл.обсл.,Кол-во прод. мест,Сумма по бил.,Сумма по плац.,Сумма серв. усл.,Итого сумма билета,Расстояние 
801С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
801С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
801С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
808С,34,КРАСНОДАР,АДЛЕР,1С,1,,,0.0,2971.2,252
808С,34,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
808С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
808С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
531Г,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1736.4,252
531Г,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1736.4,252
531Г,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1736.5,252
531Г,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1163.3,252
531Г,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
531Г,34,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
531Г,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
471М,34,КРАСНОДАР,АДЛЕР,1Л,1,,,384.0,5142.9,252
471М,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1736.4,252
471М,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2118.6,252
471М,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1736.4,252
471М,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2118.6,252
471М,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1572.8,252
471М,34,КРАСНОДАР,АДЛЕР,3Д,1,,,188.2,1380.1,252
471М,34,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
471М,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
306М,34,КРАСНОДАР,АДЛЕР,1Л,1,,,384.0,5705.2,252
475М,34,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,2720.2,252
475М,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1011.9,252
475М,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1011.9,252
475М,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,710.5,252
475М,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1141.8,252
475М,34,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1141.8,252
475М,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
459В,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1874.9,252
459В,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1134.1,252
459В,34,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
459В,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
468М,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
468М,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
468М,34,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
468М,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
506Ж,34,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1739.3,252
506Ж,34,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1165.1,252
506Ж,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
506Ж,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
127Ы,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1380.8,252
127Ы,34,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2248.4,252
127Ы,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
127Ы,34,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
127Ы,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
642С,34,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1623.0,252
642С,34,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,2030.1,252
642С,34,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2030.1,252
642С,34,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2030.1,252
642С,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1976.1,252
642С,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
357Й,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1689.6,252
357Й,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1134.1,252
357Й,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
079Я,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1694.6,252
079Я,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2066.3,252
079Я,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1327.5,252
079Я,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
079Я,34,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
079Я,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
037Г,34,КРАСНОДАР,АДЛЕР,1Э,1,,,2563.0,9329.8,252
037Г,34,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1986.2,252
037Г,34,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3088.4,252
037Г,34,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3625.7,252
037Г,34,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,2135.7,252
037Г,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
035А,34,КРАСНОДАР,АДЛЕР,1Э,1,,,2983.0,7826.6,252
035А,34,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,1826.0,252
035А,34,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2195.7,252
035А,34,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,1826.0,252
035А,34,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2195.7,252
035А,34,КРАСНОДАР,АДЛЕР,2Х,1,,,347.0,1826.0,252
035А,34,КРАСНОДАР,АДЛЕР,2Х,1,,,347.0,2195.7,252
035А,34,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1394.5,252
035А,34,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2787.7,252
035А,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1828.5,252
117Й,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1220.9,252
117Й,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1220.9,252
117Й,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
117Й,34,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
117Й,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
014Ж,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1896.7,252
014Ж,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2319.0,252
014Ж,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1380.8,252
014Ж,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
014Ж,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
083М,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1391.4,252
083М,34,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
083М,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
104В,34,КРАСНОДАР,АДЛЕР,1Э,1,,,2983.0,10462.1,252
104В,34,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2282.8,252
104В,34,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2624.3,252
104В,34,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2766.5,252
104В,34,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1730.3,252
104В,34,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3358.5,252
104В,34,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2874.8,252
104В,34,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2874.8,252
104В,34,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3358.5,252
104В,34,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2874.8,252
104В,34,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3358.5,252
104В,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
353Е,34,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1632.6,252
353Е,34,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1975.6,252
353Е,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1280.3,252
353Е,34,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2311.6,252
353Е,34,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2654.6,252
353Е,34,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2654.6,252
353Е,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
353Е,34,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
353Е,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
821С,34,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
821С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
821С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
821С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
815С,34,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
815С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
815С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
815С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,34,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
829С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
829С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
829С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
545У,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1498.3,252
545У,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1820.9,252
545У,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1627.3,252
545У,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1982.2,252
545У,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1475.3,252
545У,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
545У,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
461Й,34,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4722.6,252
461Й,34,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4722.6,252
461Й,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1433.0,252
461Й,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1739.3,252
461Й,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1739.3,252
461Й,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
461Й,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,34,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
803С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
803С,34,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
803С,34,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
113А,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1541.9,252
113А,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1875.5,252
113А,34,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1875.5,252
113А,34,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
113А,34,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
113А,34,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
801С,35,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
801С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
801С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
801С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
808С,35,КРАСНОДАР,АДЛЕР,1С,1,,,0.0,2971.2,252
808С,35,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
808С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
808С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
497Г,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1923.6,252
497Г,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1580.6,252
497Г,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2352.5,252
497Г,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1280.3,252
497Г,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
497Г,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
471М,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2050.3,252
471М,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1681.9,252
471М,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2050.3,252
471М,35,КРАСНОДАР,АДЛЕР,3Д,1,,,188.2,1380.1,252
471М,35,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
471М,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
306М,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2229.7,252
306М,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1825.4,252
306М,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2229.7,252
306М,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1397.3,252
306М,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
269Ч,35,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,2248.4,252
269Ч,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1709.2,252
269Ч,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1709.2,252
269Ч,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2084.4,252
269Ч,35,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1380.8,252
269Ч,35,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
269Ч,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
459В,35,КРАСНОДАР,АДЛЕР,2Л,1,,,208.0,1791.5,252
459В,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
459В,35,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
459В,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
360Ч,35,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,2073.4,252
360Ч,35,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,2073.5,252
360Ч,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1909.5,252
360Ч,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2334.8,252
360Ч,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1271.5,252
360Ч,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
360Ч,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
360Ч,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
465Ж,35,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1420.4,252
465Ж,35,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1723.4,252
465Ж,35,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1723.4,252
465Ж,35,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,2228.5,252
465Ж,35,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1723.4,252
465Ж,35,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1218.3,252
465Ж,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
465Ж,35,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
465Ж,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
127Ы,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2084.4,252
127Ы,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1380.8,252
127Ы,35,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2248.4,252
127Ы,35,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
127Ы,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
642С,35,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,2030.1,252
642С,35,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1698.5,252
642С,35,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2030.1,252
642С,35,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2030.1,252
642С,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1976.1,252
642С,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
357Й,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1689.6,252
357Й,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1689.6,252
357Й,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
079Я,35,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,5370.1,252
079Я,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
079Я,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
037Г,35,КРАСНОДАР,АДЛЕР,1Э,1,,,2563.0,8688.7,252
037Г,35,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3217.8,252
037Г,35,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3217.8,252
037Г,35,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,2135.7,252
037Г,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
035А,35,КРАСНОДАР,АДЛЕР,1Э,1,,,2983.0,7541.6,252
035А,35,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,1984.6,252
035А,35,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2087.0,252
035А,35,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2394.0,252
035А,35,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2087.0,252
035А,35,КРАСНОДАР,АДЛЕР,2Х,1,,,347.0,1738.9,252
035А,35,КРАСНОДАР,АДЛЕР,2Х,1,,,347.0,1738.9,252
035А,35,КРАСНОДАР,АДЛЕР,2Х,1,,,347.0,2087.0,252
035А,35,КРАСНОДАР,АДЛЕР,2Х,1,,,347.0,2087.0,252
035А,35,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1330.5,252
035А,35,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2330.9,252
035А,35,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2679.0,252
035А,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,35,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4467.8,252
117Й,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1220.9,252
117Й,35,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
117Й,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
014Ж,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1444.8,252
014Ж,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
014Ж,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
083М,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1284.9,252
083М,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
083М,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
104В,35,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2766.5,252
104В,35,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2766.5,252
104В,35,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1730.3,252
104В,35,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3216.3,252
104В,35,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3358.5,252
104В,35,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2874.8,252
104В,35,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3216.3,252
104В,35,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3358.5,252
104В,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
353Е,35,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2654.6,252
353Е,35,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2654.6,252
353Е,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
353Е,35,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
353Е,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
821С,35,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
821С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
821С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
821С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
815С,35,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
815С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
815С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
815С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,35,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
829С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
829С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
829С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
249Н,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1293.5,252
249Н,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1564.9,252
249Н,35,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1402.1,252
249Н,35,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1700.5,252
249Н,35,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1177.3,252
249Н,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
249Н,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
345Е,35,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4666.9,252
345Е,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1580.6,252
345Е,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1923.6,252
345Е,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1580.6,252
345Е,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1923.6,252
345Е,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1280.3,252
345Е,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
345Е,35,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
345Е,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,35,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
803С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
803С,35,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
803С,35,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
113А,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1483.9,252
113А,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,35,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,35,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1146.3,252
113А,35,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
113А,35,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
113А,35,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
801С,36,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
801С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
